restaurant_name,address,rating,page_url,top_7_dishes
Trà Cóc Giã Tay Chị Sửu Bà Chiểu,"366 Bùi Hữu Nghĩa, P. 2, Bình Thạnh, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/tra-coc-gia-tay-chi-suu-ba-chieu,TRÀ CÓC GIÃ TAY LY 1LÍT | TRÀ CHANH QUẢNG ĐÔNG GIÃ TAY LY 1 LÍT | NƯỚC LONG NHÃN  LÁ DỨA LY 1LÍT | TRÀ  XOÀI  CHANH DÂY  LY 1 LÍT | TRÀ  LÀI  ĐÁC  THƠM LY 1 LÍT | TRÀ  TRÁI  CÂY  NHIỆT ĐỚI  LY 1LÍT | TRÀ MÃNG CẦU  LY 1LÍT
Momotaro Sushi - Liên Khu 5-6,"143/50/5 Liên Khu 5-6, P. Bình Hưng Hòa B, Bình Tân, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/momotaro-sushi-lien-khu-5-6,Cá hồi sashimi 100g | Cá hồi sashimi 10pc | Cá hồi ngâm tương | Salad bò úc 100g- Xà lách bò úc 100g | Crab stick salad- Xà lách thanh cua | Cơm bò Fuji từ núi phú sỹ | Unagi Rice flash sale- Cơm lươn ưu đãi
Milo Dầm TukTuk - 35 Ngô Gia Tự,"35 Ngô Gia Tự, P. 2, Quận 10, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/milo-dam-tuktuk-35-ngo-gia-tu,Xúc xích nướng muối ớt / 1 cây | Milo dầm trân châu đường đen - bánh Flan(700ml ) | Milo dầm trân châu đường Đen(700ml ) | Bánh mì nướng muối ớt | Sữa tươi trân châu đường đen - bánh Flan (700ML) | Tàu hũ trân châu đường đen | Xúc xích nướng muối ớt / 1 cây
Dì Bảy - Bún Mắm & Bún Bò Huế,"55B Tạ Quang Bửu, P. 2, Quận 8, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/di-bay-bun-mam-bun-bo-hue,Bún bò Huế thường + nước ngọt tự chọn | Bún bò Huế tô thường + 1 Mirinda | Bún mắm tô thường + 1 Mirinda | Bún thái tô thường + 1 Mirinda | Hủ tiếu thái tô thường + 1 Mirinda | Bún Mắm + 01 Ô Long Tea+ Plus (Hoặc nước khác) | Bún Bò Huế Thường + 01 Ô Long Tea+ Plus (Hoặc nước khác)
Minh Khang - Gà Ác Tiềm Thuốc Bắc & Súp Cua,"23B Miếu Gò Xoài, P. Bình Hưng Hòa A, Bình Tân, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/minh-khang-ga-ac-tiem-thuoc-bac-sup-cua,Súp cua nhỏ | Nước cam ép | Nước ép Lê | Nước ép cà rốt | Gà Ác Tiềm Thuốc Bắc | Gà ác Tiềm Thuốc bắc (tiềm đãng Đãng Sâm) | Combos 1 Gà Ác Tiềm Thuốc bắc + 1 Chai nước ngọt
Ăn Vặt Pinoo - Mì Trộn Indomie & Trà Sữa,"325/2 Kênh Tân Hoá, P. Hòa Thạnh, Tân Phú, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/an-vat-pinoo-mi-tron-indomie-tra-sua.ll3gcx,"Combo gà + khoai tây chiên | Mì trộn Indomie Thập Cẩm | Mì trộn Indomie Trứng Xúc xích | Mì trộn Indomie Đặc Biệt full topping ú nụ | Mì trộn Indomie Xúc Xích, Cá/ bò viên | Hotline 0928.693.637 | Gà viên chiên"
Ăn Vặt Bonu - Cá Viên Chiên & Mì Trộn - Dương Bá Trạc,"432/9 Dương Bá Trạc, P. 1, Quận 8, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/an-vat-bonu-ca-vien-chien-mi-tron-duong-ba-trac,CÁ VIÊN CHIÊN-5 VIÊN | BÒ VIÊN CHIÊN-5 VIÊN | TÔM VIÊN CHIÊN-5 VIÊN | Combo Xúc Xích - 4 Cây | Combo Phô Mai Que -5 Cây | CÁ VIÊN CHIÊN- 30 VIÊN | Combo Cá Viên - 15 Viên
Trà Sữa T29 - Matcha Latte - S10.07 Grand Park,"S10.07 Vinhomes Grand Park, Thành Phố Thủ Đức, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/tra-sua-t29-matcha-latte-s10-07-grand-park.qw1vlk,Hồng trà sữa | Liên hệ quán XLĐH ạ | Hồng trà sữa | Trà sữa bạc hà | Trà sữa trân châu đường đen | Sữa tươi trân châu đường đen | Trà sữa khoai môn kem cheese
Pizza Ýtali,"164/13/2 Trịnh Đình Trọng, P. Phú Trung, Tân Phú, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/pizza-ytali,"Phô mai-Margherita | Phô mai x2 - Double cheese | Trà chanh tươi | Pizza phô mai size mini + Coca - Cola | Pizza mứt dâu size mini + Coca - Cola | Pizza xúc xích,bắp size mini + Coca - Cola | HOTLINE"
BOO Caffé,"132A Đường Số 47, Quận 7, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/boo-caffe.ssqrgc,Good Day B | Creamy Cococha - Nước dừa kem matcha | Good Day B | Creamy Cococha - Nước dừa kem matcha | Earl Grey Macchiato | Creamy Cocoffee - Nước dừa kem cafe | Coco Americano
WALLACE - Burger & Chicken - S10.01 KĐT Vinhomes Grand Park,"S10.0101.S14, Khu Đô Thị Vinhomes Grand Park, P. Long Thạnh Mỹ, Thành Phố Thủ Đức, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/wallace-burger-chicken-s10-01-kdt-vinhomes-grand-park,Ăn Là Ghiền | Tiện Lợi 1 Người 1 | Set Đôi Siêu Tiết Kiệm | Tiện Lợi 1 Người 2 | Ăn Vui Thả Ga | Tiện Lợi 1 Người 3 | Nửa con gà giòn
Trân Food 2 - Gà Ủ Muối Hoa Tiêu - Lê Đức Thọ,"350/54/35d Lê Đức Thọ, P. 3, Gò Vấp, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/tran-food-2-ga-u-muoi-hoa-tieu-le-duc-tho,GÀ Ủ MUỐI HOA TIÊU NGUYÊN CON (KHÔNG ĐẦU) | GÀ RI Ủ MUỐI THẢO MỘCNGUYÊN CON (CÓ ĐẦU) | GÀ Ủ MUỐI HOA TIÊU NỬA CON | GÀ Ủ MUỐI HOA TIÊU THẢO MỘC-NUÔI THẢ VÙNG 7 NÚI | GÀ Ủ MUỐI HOA TIÊU-NGUYÊN CON ÔM TRỨNG ( KHÔNG ĐẦU) | CHÂN GÀ RÚT XƯƠNG Ủ MUỐI HOA TIÊU-KHAY CHUẨN 500g | NỬA CON GÀ Ủ MUỐI + KHAY CHÂN GÀ Ủ MUỐI THẢO MỘC 500g
Ăn Vặt Cherry - Cá Viên Chiên & Gà Ủ Muối - CN2,"204 Nguyễn Phúc Chu, P. 15, Tân Bình, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/an-vat-cherry-ca-vien-chien-ga-u-muoi-cn2,Cá Viên Chiên Set Nhỏ | Thập Cẩm Cá Viên Chiên Set Vừa | Cá Viên Chiên Set Lớn | Thập Cẩm Cá Viên Chiên Set Đại | Cá Viên Chiên Set Siêu Đặc Biệt | Cá Viên Chiên Sốt Mắm Tỏi Set Nhỏ | Thập Cẩm Cá Viên Chiên Sốt Mắm Tỏi Set Vừa
Gỏi Tai Heo Đu Đủ Bảo Bối - Nguyễn Sỹ Sách,"87/117/17 Nguyễn Sỹ Sách, P. 15, Tân Bình, TP. HCM",5.0,https://shopeefood.vn/ho-chi-minh/goi-tai-heo-du-du-bao-boi-nguyen-sy-sach,Gỏi tai heo đu đủ ( big size) | Gỏi Thập cẩm bao tử cá chẽm(big size) | COMBO 2 gỏi size M | COMBO 2 GỎI SIZE L | Gỏi tai heo đu đủ M) | Gỏi tai heo đu đủ ( big size) | Gỏi tai heo  đu đủ size S
Ốc Nhà Đèn - Hải Sản Các Loại,"122 Phạm Thế Hiển, P. 2, Quận 8, TP. HCM",3.5,https://shopeefood.vn/ho-chi-minh/oc-nha-den-hai-san-cac-loai,
Bé Mập - Cá Viên Chiên Nước Mắm & Ăn Vặt - Lê Đức Thọ,"350/18 Đường Lê Đức Thọ, P. 6, Gò Vấp, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/be-map-ca-vien-chien-nuoc-mam-an-vat-le-duc-tho,Combo Cá Viên Chiên - Lớn + TẶNG 2 HOÀNH THÁNH NHÀ LÀM | Combo Cá Viên Chiên - Khổng Lồ + TẶNG 2 HOÀNH THÁNH VÀ 3 ĐẬU HỦ CHIÊN | COMBO 15 CHẢ GIÒ THỊT NHÀ LÀM | COMBO 25 MIẾNG HOÀNH THÁNH NHÀ LÀM | KHOAI TÂY CHIÊN LẮC PHÔ MAI | KHOAI TÂY CHIÊN | Combo Cá Viên Chiên Sốt Bơ Tỏi Nước Mắm - Lớn
Dì Hà - Bánh Canh Chả Cá Phan Thiết & Cháo Hàu,"026 Chung Cư B5, Đường 12C, P. 3, Quận 4, TP. HCM",3.5,https://shopeefood.vn/ho-chi-minh/di-ha-banh-canh-cha-ca-phan-thiet,Bánh Canh Chả Cá - Tô Tiêu Chuẩn | Cháo Thịt Bằm | Cháo Huyết Tôm Khô Thịt Bằm- Hộp Nhỏ | Hủ Tiểu Chả Cá bò viên | Hủ tiếu chả cá đặc biệt | Bún Gạo Chả Cá bò viên | Bún gạo chả cá đặc biệt
Tiệm Trà Mơ - Trà Sữa - Minh Phụng,"614 Minh Phụng, Quận 11, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/tiem-tra-mo-tra-sua-minh-phung.iyw44z,NƯỚC DỪA TRÂN CHÂU DỪA | NƯỚC DỪA THẠCH CỦ NĂNG | NƯỚC SEN DỪA | NƯỚC DỪA FULL TOPPING | NƯỚC DỪA MIX | NƯỚC DỪA TRÂN CHÂU MIX ( DỪA + BẮP ) | TRUYỀN THỐNG SỐT KHOAI MÔN
Chè Giản - Chè Bưởi Hà Nội & Chè Dừa Dầm Hải Phòng - Đường 78,"Số 11 Đường 78, P. Thạnh Mỹ Lợi - (đối diện toà CBD gần cây xăng), Thành Phố Thủ Đức, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/che-gian-che-buoi-ha-noi-che-dua-dam-hai-phong-duong-78,Khay cóc ổi xoài | Dưa hấu gọt sẵn mát lạnh | Cóc cầy/cóc Thái non gọt sẵn  kèm muối chấm | Khay xoài tứ quý gọt sẵn | Củ đậu/sắn gọt sẵn | Đu đủ gọt sẵn | Dưa lưới ruột cam Vietgap gọt sẵn
HP Cơm Tấm,"41/20/8 Đường 35, P. Hiệp Bình Chánh, Thành Phố Thủ Đức, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/hp-com-tam,CB.Cơm Sườn Non Nướng Chậm 120Gr - Ép Cam Thanh Nhiệt | Cơm Dựng Chân Giò Tứ Xuyên 330Gr - Ép Cam Thanh Nhiệt | CB.Cơm Dẻ Sườn Bò Nướng Chậm 180Gr - Ép Cam Thanh Nhiệt | CB.Cơm Sườn Non Hầm Thảo Mộc 210Gr - Nước Ép Cam Thanh Nhiệt | CB. Cơm Dựng Chân Giò Bò Hầm Thảo Mộc + Nước Ép Cam Thanh Nhiệt | Cơm Lam -  Sườn Non Nướng Chậm 210Gr-  Tuỳ Chọn Nước Tặng | Cơm Sườn Non Nướng Chậm 210Gr - Tuỳ Chọn Nước Tặng
"Dee - Matcha Latte, Tea & Coffee","37 Đường Số 23, P. 10, Quận 6, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/dee-matcha-latte-tea-coffee.qhf5ng,Trà Sữa Olong | Trà Sữa Thái Xanh | Trà Sữa Lài | Hồng Trà Sữa | Trà Sữa Bạc Hà (New) | Trà Sữa Thái Đỏ (New) | Trà Chanh Lài
Cháo Lòng - Lòng Nhậu - Trần Văn Đang,"137 Trần Văn Đang, P. 11, Quận 3, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/chao-long-long-nhau-tran-van-dang.n1knge,"Cháo Dồi luộc | Cháo gan | 2 lạng Gan | Đĩa dồi luộc lớn | Huyết luộc trần canh nóng | COMBO BÁN CHẠY 5Lạng (3 Lạng Họng, Thịt nạc dải + 2 Lạng Huyết) Nhúng Canh nóng | COMBO BÁN CHẠY 1KÝ (6 Lạng Họng, Thịt nạc dải + 4 Lạng Huyết) Nhúng Canh nóng"
Pizza Huu - Pizza & Spaghetti - Ngô Tất Tố,"14/1 Ngô Tất Tố, P. 19, Bình Thạnh, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/pizza-huu-pizza-spaghetti-ngo-tat-to,HOT: Pizza bò bằm( tặng 1 cốc Soda ) | Pizza Cheese ( phomai ) | Pizza Mix ( thập cẩm ) | Combo pizza bò bằm ngô ngọt ( tặng 1 chai coca ) | Pizza Chees Honey ( mật ong rừng ) | Pizza Minced Chicken ( gà bằm ) | Coca cốc
"Halo Bakery - Kebab, Bánh Kem & Trà Sữa","143a Tôn Đản, P. 14, Quận 4, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/halo-bakery-kebab-banh-kem-tra-sua,Bánh kem bắp trái cây size 14cm | Bánh kem bắp trái cây size 16cm | Bánh kem bắp trái cây size 18cm | Bento ( 2 người ăn) | Bánh kem kem chảy size 12cm | Bánh kem con heo size 10cm | Bánh kem con gấu size 10cm
Unknown Name,,,https://shopeefood.vn/ho-chi-minh/chi-lan-bap-xao-hot-vit-lon-nguyen-van-cong,
"Mì Cay & Tokbokki, Bánh Tráng BẢO BẢO - Quang Trung","637/73 Quang Trung, P. 11, Gò Vấp, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/mi-cay-tokbokki-banh-trang-bao-bao-quang-trung,Đơn hàng có sai hay nhầm đơn hàng.Mọi khiếu nại khách hotline:0767109123 | MÌ CAY THẬP CẨM+Tặng Ly Nước Ngọt | Tokbokki Truyền Thống | MÌ CAY XÚC XÍCH | Tokbokki Size S | Tokbokki Size M | MÌ CAY TOMYUM THẬP CẨM+Tặng Ly Nước Ngọt
Cá Viên Chiên Và Lạp Xưởng Nướng Đá - Chloe Food,"395/2 Vĩnh Viễn, P. 8, Quận 10, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/ca-vien-chien-va-lap-xuong-nuong-da-chloe-food,3 cây Lạp Xưởng Nướng Đá | 5 cây lạp xưởng nướng đá | Cá viên chiên lộn xộn - size nhỏ | 10 cây lạp xưởng nướng đá | Lạp xưởng nướng đá Hà Khẩu | Cá Viên Chiên lộn xộn size vừa | Cá viên chiên lộn xộn - size trung bình
Cơm Tấm Đêm Minh 607 - Nguyễn Văn Lượng,"340 Nguyễn Văn Lượng, P. 16, Gò Vấp, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/com-tam-dem-minh-607-nguyen-van-luong,Lâu bò thâp câm | Lâu bò thập câm | Lâu bò thập câm | Lâu đui bò | Lâu đui bò | Lâu đui bò | Cơm Gà Nướng
"ĐỈNH KÝ - Cơm Gà, Mì Trộn & Nui Xào - Nguyễn Oanh","41/29 Nguyễn Oanh, P. 10, Gò Vấp, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/dinh-ky-com-ga-mi-tron-nui-xao-nguyen-oanh,Mì Trộn - Chưa Topping | Cơm chiên Bò Bằm | Cơm chiên Tỏi trứng | Cơm chiên Dương Châu | Cơm chiên Cá Mặn | Cơm chiên Hải Sản (tôm + bạch tuột/mực) | Cơm Rang Lạp Xưởng Trứng Muối
Xiên Xèo - Bánh Xèo & Bánh Khọt Rau Rừng Miền Tây,"447 Lê Văn Lương, P. Tân Phong, Quận 7, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/xien-xeo-banh-xeo-banh-khot-rau-rung-mien-tay,"Combo 1 Bánh Xèo + 10 Bánh Khọt (Nhân tự chọn) | Combo 2 Bánh Xèo (Nhân tự chọn) | Combo 2 Bánh Xèo + 20 Bánh Khọt (Nhân tự chọn) | Combo 20 Bánh Khọt (Nhân tự chọn) | Combo 4 Bánh Xèo (Nhân tự chọn) | Bánh Xèo Tôm Thịt | Bánh Xèo Đặc Biệt (Mực,Tôm,Thịt)"
Péo Pẹo - Mì Trộn & Ăn Vặt - Trường Sa,"1270A Trường Sa, P. 1, Tân Bình, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/peo-peo-mi-tron-an-vat-truong-sa.k6nmtm,Mì Trộn Xúc Xích | Mì Trộn Trứng Ốp La | Mì Trộn Indomie Xúc Xích Ốp La | Mì Trộn Xúc Xích | Mì Trộn Gà Mắm Tỏi | Mì Trộn Péo Pẹo Tràn Bờ | Mì Trộn Heo Quay Giòn
"Quán Nhà Ngoại 153 - Mì Tương Đen, Tokbokki - Nguyễn Tiểu La","153/25/10 Nguyễn Tiểu La, P. 5, Quận 10, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/quan-nha-ngoai-153-mi-tuong-den-tokbokki-nguyen-tieu-la,Mì Tương Đen Gogi | Mì Kim Chi Bò | MÌ Kim Chi Gogi | Mì Kim Chi Hải Sản | MÌ Cá Hồi Sốt Teriyaki(NEW) | Mì Cá Hồi Xông Khói (NEW) | MÌ Cá Hồi Sốt Kem Nấm (NEW)
Anh Cá Viên - Cá Viên Chiên & Ăn Vặt - Quốc Lộ 13,"Số 518 Quốc Lộ 13, P. Hiệp Bình Phước, Thành Phố Thủ Đức, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/anh-ca-vien-ca-vien-chien-an-vat-quoc-lo-13,Mì Trộn Cá Viên Sốt Thái Nhỏ + 1 Coca-Cola | Thập cẩm Anh Cá Viên Dễ Thương + 1 Coca-Cola | Thập Cẩm Sốt Thái Nhỏ Yêu Thương + 1 Coca-Cola | 01 Coca-Cola | 2 Mì Trộn Cá Viên Sốt Thái Nhỏ + 2 Coca-Cola | Combo TRẢI NGHIỆM NHỎ - Cá Viên Chiên | Thập Cẩm Cá Viên Chiên YÊU THƯƠNG Vừa - 1 Người Ăn Hỏng Hết Đâu Nha
"Ka’s - Mì Trộn Indomie, Xiên Que & Lẩu Ly","179 Đường Số 28, P. 6, Gò Vấp, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/ka-s-mi-tron-indomie-xien-que-lau-ly,Set 2 :  So happy | Combo 1 người | Set  1: Combo Couple | Set 3: Combo Full | Combo mì trộn Indomie đặc biệt+ coca | Combo mì trộn Indomie trứng lòng đào + xúc xích+ coca | Combo Mì xào gà viên+ coca
CHĂNN - Ăn Vặt - Bình Thới,"177/13 Bình Thới, Quận 11, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/chann-an-vat-binh-thoi.kmcij1,Khoai lang mật nướng phô mai | Chuối nướng + nước cốt dừa | Khoai lang mật nướng phô mai | 300gr Khoai lang mật nướng | Chuối nướng + nước cốt dừa | 400gr Khoai lang mật nướng | [Sống] Khoai lang mật 1kg
Quán Ăn 001 - Hủ Tiếu & Bánh Canh  - Phạm Thế Hiển,"002 Lô A Chung Cư Phạm Thế Hiển, Quận 8, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/quan-an-001-hu-tieu-banh-canh-pham-the-hien.dywgsu,Tô Siêu Đạm | Tô Mọc Thập Cẩm | Tô Siêu Mọc | Hủ Tiếu Nam Vang + Coca | Liên hệ nếu đơn hang thiếu sót  zl : 089.6996.128 . Cám ơn quý khách iu nhiều ạ | Tô Siêu Đạm | Tô Mọc Truyền Thống
Vitamin Bar I - Sinh Tố & Ăn Vặt,"174 Đặng Văn Ngữ, P.14, Phú Nhuận, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/vitamin-bar-i,Bơ  - cafe | Nước ép Cóc - Ổi | CHÈ THÁI | Trà Đào | Trà mãng cầu | Trà trái cây nhiệt đới | Trà vải
Ăn Vặt Mèo Ú - Xiên Que - Lê Lợi,"166/14 Lê Lợi, P. 3, Gò Vấp, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/an-vat-meo-u-xien-que-le-loi,Combo cá viên Khuyến mại | Nem chua rán | Combo viên chiên nhỏ ( 9 món) Tặng CoCa | Combo viên chiên vừa (12 món) tặng Coca | Combo viên chiên lớn ( 16 món) Tặng CoCa | Khoai tây chiên lắc phô mai | Khoai mỡ lắc phô mai
Cơm Tấm Thành Công - Tk14/9 Nguyễn Cảnh Chân,"Tk14/9, Nguyễn Cảnh Chân, P. Cầu Kho, Quận 1, TP. HCM",3.5,https://shopeefood.vn/ho-chi-minh/com-tam-thanh-cong-tk14-9-nguyen-canh-chan,"Cơm Gà Mật Ong Nướng Lu + Trà Tắc | Cơm Gà Sa Tế Nướng Lu + Trà Tắc | Cơm Gà Mật Ong Nướng Lu | Cơm Gà Sa Tế Nướng Lu | Cơm sườn trứng | Cơm sườn | Cơm sườn đặc biệt (sườn,bì,chả,trứng)"
Tiệm Bún Đậu 385,"7 Đường Số 385, P. Tăng Nhơn Phú A, Thành Phố Thủ Đức, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/tiem-bun-dau-385,Combo 2 + 1 Phần Topping | Bún Đậu Thập Cẩm (1 Người) | Bún Đậu Thập Cẩm (2 Người) | Bún Đậu Thập Cẩm 3 Người | Bún Đậu Mắm Tôm | Phần 1 Người Ăn | Combo 1 + 1 Nước
Ăn Vặt Cá Viên Chiên - Lê Văn Lương,"Hẻm 515 Lê Văn Lương, P. Tân Phong, Quận 7, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/an-vat-ca-vien-chien-le-van-luong,Thập Cẩm Chiên Lớn | Thập Cẩm Lớn Size Đại | COMBO 2 Phần Đậu Bâp | Hỗ Trợ Khách Hàng | Thập Cẩm Chiên Lớn | Thập Cẩm Chiên Nhỏ | Mì xào Tóp Mỡ rim
"MIGAZ - Mì Trộn, Gà Rán & Ăn Vặt - Phạm Thế Hiển","401 Phạm Thế Hiển, P. 3, Quận 8, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/migaz-mi-tron-ga-ran-an-vat-pham-the-hien,COMBO: MÌ TRỘN INDOMIE XÚC XÍCH TRỨNG + 1 LY NƯỚC NGỌT (M) | Phô mai que (2 que) | Mì ý bò bằm thịt nguội | Burger Xúc xích Đức trứng | Gà ủ muối hoa tiêu NỬA CON (ăn lạnh) | COMBO: MÌ TRỘN INDOMIE XÚC XÍCH TRỨNG + 1 LY NƯỚC NGỌT (M) | COMBO: MÌ TRỘN INDOMIE GÀ VIÊN SỐT TRỨNG + 1 LY NƯỚC NGỌT (M)
Ba Phi - Súp Cua Gia Truyền - Trường Sa,"158 Trường Sa, P. 1, Bình Thạnh, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/ba-phi-sup-cua-gia-truyen-truong-sa,Súp Cua Tóc Tiên ( Lớn ) | Súp Cua Bào Ngư Sò Điệp | Súp Bắc Thảo Thanh Cua | Súp Cua Tóc Tiên Bắc Thảo | Súp Cua Tóc Tiên Thập Cẩm (Lớn) | Súp Cua Tóc Tiên Ba Phi ( nhỏ ) | Súp Cua Tóc Tiên Óc Heo 1/4 Bộ
Mì Trộn Tôm Bò Đặt Biệt Thủ Đức - Đường Số 6,"7 Hẻm 7 Đường Số 6, P. Linh Tây, Thành Phố Thủ Đức, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/mi-tron-tom-bo-dat-biet-thu-duc-duong-so-6,MÌ TRỘN TRỨNG LÒNG ĐÀO + BÒ + TÔM + 1 Coca-Cola | MÌ TRỘN TRỨNG LÒNG ĐÀO + THỊT BÒ + 1 Coca-Cola | MÌ TRỘN TRỨNG LÒNG ĐÀO + 1 Coca-Cola | Combo: 2 MÌ TRỘN TRỨNG LÒNG ĐÀO + BÒ + TÔM + 2 Coca-Cola | Combo: 2 MÌ TRỘN TRỨNG LÒNG ĐÀO + 2 Coca-Cola | Coca cola | MÌ TRỘN SẴN
Nhoy Tea - Trà Sữa & Bánh Tráng,"220/18 Âu Cơ, P. 9, Tân Bình, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/nhoy-tea-tra-sua-banh-trang,
Ông Tré Foods - Đặc Sản Tré Nem Chả - Đường Số 85,"5/1 Đường Số 85, P. Tân Quy, Quận 7, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/ong-tre-foods-dac-san-tre-nem-cha-duong-so-85,"Tré Trộn Chính Gốc (Tặng Bánh Phồng Tôm)- Phần Nhỏ | Combo 3 Chả Thẻ Heo | Nem Chua Huế (Nguyên cây) | Chả Trộn Nem Trứng (Không Có Tré, Tặng Bánh Phồng Tôm) | Tré Trộn Chính Gốc (Tặng Bánh Phồng Tôm)- Phần Lớn | Tré Cây Bó Rơm Chính Gốc (Tré tai heo, Nguyên cây chưa trộn) | Combo 2 Cái Chả Thẻ Bò"
"Bánh Mỳ, Nước Ép & Sinh Tố - NHÀ BÉ ĐẬU - Phạm Hùng","7/16A Phạm Hùng, P. 4, Quận 8, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/banh-my-nuoc-ep-sinh-to-nha-be-dau-pham-hung,Bành mỳ thịt chả đặc biệt | Bánh mỳ heo quay | Bánh mỳ thịt chả(ảnh quán tự chụp) | Bánh mỳ chả cá trứng | Bánh mỳ chả cá nóng | Bánh mỳ thịt chả+trứng(ảnh quán tự chụp) | Bánh mỳ trứng ốp la
Uncle’s Ga - Lê Hồng Phong,"438/44 Lê Hồng Phong, P. 1, Quận 10, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/uncle-s-ga-le-hong-phong,GÀ SỐT HS- NGỌT KIỂU TRUYỀN THỐNG HÀN | GÀ SỐT CAY HÀN QUỐC | GÀ SỐT CRAMMY- KEM | GÀ SỐT  KHÔNG CAY | GÀ SỐT HONEY CAY | GÀ SỐT BIG M CHEESE NGỌT | GÀ SỐT KEM BƠ TỎI
SIMPLE CAKE - Bánh Kem Bắp - Ung Văn Khiêm,"08 Ung Văn Khiêm, P. 25, Bình Thạnh, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/simple-cake-banh-kem-bap-ung-van-khiem,BÁNH SU KEM | BÁNH PHÔ MAI TAN CHẢY | TART TRỨNG | BÁNH SU KEM | MOUSSE SOCOLA NHÂN DÂU (18CM) | ENTREMET CAKE (18CM) | BÁNH ENTREMET TRÁI TIM (14CM)
HAMIN - Matcha Latte - Đường Số 6,"193/38/18A Đường Số 6, Bình Tân, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/hamin-matcha-latte-duong-so-6.ljacpb,Hạt nổ củ năng | ĐỪNG VỘI ĐÁNH GIÁ 1⭐️ Ạ | Matcha Latte HARU 700ml | Matcha Jasmine Latte 700ml | Matcha Latte MK4 700ml | Matcha Latte Sữa Half & Half 700ml | Double Matcha Cold Whisk 700ml
Lu Yu Tea - Trà Sữa Olong Đặc Sản - Thạch Lam,"24 Thạch Lam, P. Phú Thạnh, Tân Phú, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/lu-yu-tea-tra-sua-olong-dac-san-thach-lam,HỒNG TRÀ SỮA LU YU | TRÀ Ô LONG LÀI SỮA | TRÀ SỮA Ô LONG SEN ĐÀI LOAN | TRÀ Ô LONG SỮA HẠNH NHÂN | Ts Olong Lài TC Trà(L) | TRÀ Ô LONG LÀI SỮA TRÂN CHÂU | TRÀ SỮA Ô LONG SEN TRÂN CHÂU TRÀ
